thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),genericItemIntroText (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),priceRange
https://www.ovations.com.au/speakers/justin-roff-marsh,https://www.ovations.com.au/speakers/justin-roff-marsh,Justin Roff-Marsh,"Justin Roff-Marsh is the Managing Director of Ballistix, a marketing consultancy specialising in sales process engineering. He is also one of the founders of Payment Please, the fast-growing, technology-based, national debt collection firm. He is widely acknowledged as Australia's foremost expert on the sales and marketing of services and high-value products. And he speaks regularly on this subjec ...",https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/matt-rolfe,https://www.ovations.com.au/speakers/matt-rolfe,Matt Rolfe,"Matt Rolfe is available for Motivational / Keynote Speaking at your function or event. He will tailor the Presentation to include your theme, message or moral. He is also a brilliant trainer focussing on Leadership, Team Building, Sales, Customer Service and Recruitment. Matt's Yeti adventures are a great way to round off an evening. A gifted After- Dinner Speaker, Matt will be your perfect com ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,3500-5000
https://www.ovations.com.au/speakers/jeremy-rolleston,https://www.ovations.com.au/speakers/jeremy-rolleston,Jeremy Rolleston,"A dual Olympian, Australian representative in two sports, highly successful investment banker and sought after keynote speaker and coach! In his own unique style Jeremy shares stories of determination and perseverance from set backs to success that will inspire and entertain. He encourages others to look at their lives, realize and follow their dreams, and leaves the audience feeling empowered, in ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,3500-5000
https://www.ovations.com.au/speakers/gillian-rolton,https://www.ovations.com.au/speakers/gillian-rolton,Gillian Rolton,"With gold from the Barcelona and Atlanta Olympic Games, Gill Rolton is one of Australia's most accomplished riders and the first Aust female to medal in Equestrian Sports. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/peter-rowe,https://www.ovations.com.au/speakers/peter-rowe,Peter Rowe,"With 25 years experience in public speaking, Peter leads people to change their thinking Ã¢Â€Â“ instantly, evoke motivation, spark the desire for change and open minds. Peter is a Business Improvement Specialist who has the unique ability to work simultaneously on the ""conscious"" (left brain, rational) aspects of business with his Clients, and those ""unconscious"" (right brain, holistic) aspects o ...",https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/adam-rozenbachs,https://www.ovations.com.au/speakers/adam-rozenbachs,Adam Rozenbachs,,https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,"Adam Rozenbachs is one of Australia's most sought after comedy writers and stand-up comedians. He has appeared on Spicks & Specks, Rove Live, the Comedy Channel and radio station Nova 100. His ability to work in small, darkened spaces with little or no water has allowed him to be a staff writer for Before the Game, Spicks & Specks, Skithouse, Comedy Inc. and The Big Bite. ...",https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/kathy-rozmeta,https://www.ovations.com.au/speakers/kathy-rozmeta,Kathy Rozmeta,"Kathy has held one of the largest and encompassing training roles in the world. She was the Global Manager for learning and development for Coca Cola across eighteen countries in Europe and Asia Pacific. As well as being an expert in all the emotional intelligence and brain dominance models, due to her role she is also well versed in organisational development and culture. ...",https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/susan-ryan,https://www.ovations.com.au/speakers/susan-ryan,Susan Ryan,"Susan Ryan was the first Labor Senator for the Australian Capital Territory, 1975. In the Federal Parliament she was the Minister Assisting the Prime Minister Bob Hawke on the Status of Women 1983-88 and the Minister for Education, 1984-87. She presided over the passage of the federal government's Sex Discrimination Act 1984 and the Affirmative Action (Equal Opportunities in Employment) Act 1986.S ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/robert-salisbury,https://www.ovations.com.au/speakers/robert-salisbury,Robert Salisbury,"Engaged over 1550 times as a speaker, trainer and MC from the USA to Asia, Rob is a popular MC and keynote speaker, client companies include Hewlett Packard Asia Pacific, Key Media (Singapore), Dennis Wee Reality (Singapore), National Australia Bank, Optus Telecommunications, AMP, BOSCH, Quorum Magazine, SMEs plus he has lectured extensively at various Universities and TAFE colleges. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Negotiation,NEGOTIATION,https://www.ovations.com.au/speakers/sales,SALES,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/joel-salom,https://www.ovations.com.au/speakers/joel-salom,Joel Salom,"Joel started as a street performer. He spent four years on the road in Australia, Thailand, Scandinavia, Germany, Switzerland, France and the UK, honing his skills in front of the toughest audiences in the world. Already a killer juggler and comic improviser, Joel began developing new ideas, combining music and juggling. He unveiled his unique electronic big beat juggling in Sydney night clubs in ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/anne-sargeant,https://www.ovations.com.au/speakers/anne-sargeant,Anne Sargeant,Anne's profile just keeps getting higher. She first made a name for herself as Captain of the Australian Netball Team. Almost single-handedly she has created the high public profile that Netball enjoys today. As a speaker she gives a brilliant presentation on balancing family and business life. ...,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/melina-schamroth,https://www.ovations.com.au/speakers/melina-schamroth,Melina Schamroth,"Social entrepreneur Melina Schamroth is in the business of making a difference. Founder of m.a.d.woman (making a difference), creator of the unique Single Volunteers dating program, Grateful in April, Gals Doin' Good networking events, motivational speaker and author, Melina runs programs and events to connect people with each other and with their communities. Be it bushfire relief, helping the h ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/communication,COMMUNICATION,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Globalisation,GLOBALISATION,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Responsibility,SOCIAL RESPONSIBILITY,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,3500-5000
https://www.ovations.com.au/speakers/julian-schiller,https://www.ovations.com.au/speakers/julian-schiller,Julian Schiller,"A talented radio and television performer with an easy charm and a sharp wit, Julian Schiller is one of the country's most respected original talents. He is currently anchoring the Breakfast show alongside fellow comics Tony Moclair, Lisa Fernandez and Ryan (Fryzie) Fitzgerald on the highly successful Nova 91.9 Adelaide. ...",https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/michael-schoettler,https://www.ovations.com.au/speakers/michael-schoettler,Michael Schoettler,"Michael is an entertaining pragmatist who blends humour and pathos with his own personal illustrations. Combining a background of sales and management success, Michael's credibility extends to both sales and non-sales staff alike. Michael has demonstrated his ""Sales Sense"" approaches to producing results working in major corporations in both the USA and Australia. He believes that developing your ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Negotiation,NEGOTIATION,,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/ray-scicluna,https://www.ovations.com.au/speakers/ray-scicluna,Ray Scicluna,"Ray Scicluna works with businesses and their team to get the best outcome! It's not how far he fell, it's how Ray Bounces back that is inspiring and the true meaning of success. Today Ray's businesses include franchising, business consulting, retailing, manufacturing innovations, event management and training and he is passionate about sharing what he has learnt. Ray knows his stuff. Speaking f ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/change,CHANGE,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/retail,RETAIL,,,,,3500-5000
https://www.ovations.com.au/speakers/jaynie-seal,https://www.ovations.com.au/speakers/jaynie-seal,Jaynie Seal,"Jaynie Seal is the weather presenter for Channel Nine's National Nine News and has 10 years in radio and television as well as live performances to her credit. An accomplished performer, Jaynie has trained extensively as a singer and dancer. She has appeared in television commercials, choreographed corporate shows and danced with Kylie Minogue and Thelma Houston. She has performed with ABC For Kid ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,3500-5000
